,BE Generation,BE Load,BE Solar,BE Wind,Price
2020-11-16 12:00:00,10784.0,10794.75,357.0,2757.0,38.51
2020-11-16 13:00:00,11001.0,10827.25,318.0,2618.0,41.82
2020-11-16 14:00:00,11073.0,10978.25,178.0,2481.0,42.89
2020-11-16 15:00:00,11146.0,11362.0,27.0,2314.0,44.87
2020-11-16 16:00:00,10550.0,11614.75,0.0,2124.0,47.84
2020-11-16 17:00:00,10568.0,11145.5,0.0,1944.0,51.97
2020-11-16 18:00:00,11255.0,10593.0,0.0,1831.0,48.34
2020-11-16 19:00:00,11663.0,10049.0,0.0,1774.0,48.54
2020-11-16 20:00:00,11339.0,9865.25,0.0,1686.0,36.96
2020-11-16 21:00:00,11060.0,9620.25,0.0,1627.0,36.0
2020-11-16 22:00:00,9965.0,9216.0,0.0,1623.0,34.66
2020-11-16 23:00:00,10388.0,8760.25,0.0,1913.0,32.05
2020-11-17 00:00:00,9836.0,8463.75,0.0,2089.0,32.03
2020-11-17 01:00:00,9582.0,8347.5,0.0,2211.0,28.89
2020-11-17 02:00:00,9899.0,8365.0,0.0,2298.0,25.32
2020-11-17 03:00:00,10383.0,8751.5,0.0,2325.0,25.47
2020-11-17 04:00:00,10386.0,9720.25,0.0,2279.0,30.28
2020-11-17 05:00:00,10469.0,10761.25,0.0,2206.0,37.09
2020-11-17 06:00:00,10207.0,11128.0,0.0,2149.0,42.25
2020-11-17 07:00:00,10786.0,11216.5,29.0,2094.0,45.14
2020-11-17 08:00:00,11269.0,11216.0,142.0,2035.0,44.74
2020-11-17 09:00:00,12025.0,11254.75,263.0,1999.0,39.9
2020-11-17 10:00:00,11905.0,11228.25,362.0,1977.0,42.48
2020-11-17 11:00:00,12023.0,11184.0,390.0,1993.0,39.02
2020-11-17 12:00:00,12127.0,11181.0,375.0,1954.0,41.04
2020-11-17 13:00:00,12152.0,11170.75,289.0,1830.0,42.47
2020-11-17 14:00:00,12003.0,11302.5,149.0,1745.0,43.28
2020-11-17 15:00:00,11949.0,11714.25,26.0,1705.0,43.8
2020-11-17 16:00:00,11735.0,11980.5,0.0,1656.0,47.25
2020-11-17 17:00:00,11594.0,11491.75,0.0,1578.0,50.0
2020-11-17 18:00:00,12038.0,10976.25,0.0,1498.0,44.68
2020-11-17 19:00:00,11969.0,10382.5,0.0,1421.0,43.17
2020-11-17 20:00:00,11592.0,10202.25,0.0,1390.0,38.12
2020-11-17 21:00:00,11070.0,10101.5,0.0,1392.0,43.07
2020-11-17 22:00:00,10031.0,9400.0,0.0,1420.0,36.0
2020-11-17 23:00:00,9721.0,8874.5,0.0,1645.0,34.24
2020-11-18 00:00:00,9695.0,8555.25,0.0,1586.0,32.38
2020-11-18 01:00:00,8843.0,8429.0,0.0,1526.0,30.74
2020-11-18 02:00:00,8505.0,8429.25,0.0,1497.0,29.57
2020-11-18 03:00:00,8630.0,8817.5,0.0,1590.0,28.9
2020-11-18 04:00:00,8569.0,9805.25,0.0,1747.0,32.67
2020-11-18 05:00:00,8481.0,10858.0,0.0,1918.0,38.8
2020-11-18 06:00:00,8795.0,11225.75,0.0,2097.0,46.07
2020-11-18 07:00:00,9702.0,11296.25,127.0,2267.0,48.39
2020-11-18 08:00:00,10499.0,11269.25,591.0,2389.0,45.98
2020-11-18 09:00:00,11162.0,11253.0,1064.0,2446.0,43.86
2020-11-18 10:00:00,11092.0,11153.0,1277.0,2504.0,42.12
2020-11-18 11:00:00,11423.0,11096.25,1407.0,2569.0,38.44
2020-11-18 12:00:00,11847.0,11086.75,1311.0,2619.0,39.95
2020-11-18 13:00:00,11692.0,11054.75,1075.0,2692.0,42.55
2020-11-18 14:00:00,11491.0,11192.5,561.0,2813.0,43.08
2020-11-18 15:00:00,10963.0,11619.75,82.0,2936.0,44.75
2020-11-18 16:00:00,10757.0,11905.0,0.0,3014.0,46.99
2020-11-18 17:00:00,10330.0,11422.5,0.0,3071.0,45.29
2020-11-18 18:00:00,10981.0,10857.5,0.0,3111.0,42.62
2020-11-18 19:00:00,11504.0,10265.75,0.0,3078.0,34.5
2020-11-18 20:00:00,10806.0,10070.5,0.0,3021.0,34.39
2020-11-18 21:00:00,10779.0,9908.5,0.0,3013.0,32.63
2020-11-18 22:00:00,10232.0,9246.75,0.0,2994.0,32.11
2020-11-18 23:00:00,9745.0,8736.25,0.0,2971.0,22.09
2020-11-19 00:00:00,9750.0,8421.25,0.0,2966.0,18.27
2020-11-19 01:00:00,10401.0,8332.5,0.0,2957.0,6.88
2020-11-19 02:00:00,10282.0,8369.0,0.0,2965.0,5.0
2020-11-19 03:00:00,10268.0,8734.0,0.0,3033.0,2.01
2020-11-19 04:00:00,10176.0,9715.0,0.0,3121.0,10.46
2020-11-19 05:00:00,10127.0,10789.75,0.0,3190.0,31.96
2020-11-19 06:00:00,10350.0,11174.75,0.0,3232.0,41.34
2020-11-19 07:00:00,10174.0,11264.25,46.0,3243.0,40.38
2020-11-19 08:00:00,10481.0,11250.25,247.0,3234.0,42.39
2020-11-19 09:00:00,10884.0,11257.0,440.0,3207.0,39.05
2020-11-19 10:00:00,11030.0,11138.75,504.0,3128.0,37.55
2020-11-19 11:00:00,10991.0,11044.5,462.0,2971.0,37.51
2020-11-19 12:00:00,10819.0,10998.5,383.0,2885.0,35.97
2020-11-19 13:00:00,10648.0,10972.0,354.0,2851.0,35.27
2020-11-19 14:00:00,10489.0,11121.25,178.0,2796.0,37.41
2020-11-19 15:00:00,10440.0,11604.0,25.0,2689.0,37.31
2020-11-19 16:00:00,10340.0,11929.25,0.0,2466.0,50.5
2020-11-19 17:00:00,10238.0,11433.0,0.0,2186.0,52.43
2020-11-19 18:00:00,10744.0,10929.75,0.0,1840.0,50.36
2020-11-19 19:00:00,11283.0,10380.75,0.0,1552.0,50.5
2020-11-19 20:00:00,10628.0,10221.5,0.0,1322.0,46.08
2020-11-19 21:00:00,10252.0,10079.25,0.0,1129.0,40.83
2020-11-19 22:00:00,9664.0,9352.25,0.0,1054.0,38.6
2020-11-19 23:00:00,9394.0,8825.5,0.0,1170.0,39.77
2020-11-20 00:00:00,8898.0,8518.75,0.0,978.0,36.39
2020-11-20 01:00:00,8436.0,8407.0,0.0,773.0,33.01
2020-11-20 02:00:00,8437.0,8424.25,0.0,640.0,32.98
2020-11-20 03:00:00,8523.0,8800.25,0.0,570.0,32.76
2020-11-20 04:00:00,8538.0,9741.5,0.0,513.0,33.02
2020-11-20 05:00:00,8648.0,10777.5,0.0,472.0,41.38
2020-11-20 06:00:00,8396.0,11171.75,0.0,438.0,48.96
2020-11-20 07:00:00,9276.0,11253.0,83.0,380.0,53.55
2020-11-20 08:00:00,9715.0,11218.0,441.0,326.0,50.01
2020-11-20 09:00:00,10142.0,11175.75,786.0,306.0,48.03
2020-11-20 10:00:00,10360.0,11018.75,1009.0,344.0,47.91
2020-11-20 11:00:00,10630.0,10879.25,1055.0,454.0,47.9
2020-11-20 12:00:00,10542.0,10740.25,959.0,576.0,46.72
2020-11-20 13:00:00,10643.0,10648.75,716.0,625.0,46.0
2020-11-20 14:00:00,10553.0,10744.25,365.0,699.0,47.19
2020-11-20 15:00:00,10681.0,11295.25,52.0,930.0,47.96
2020-11-20 16:00:00,10413.0,11588.0,0.0,1221.0,58.68
2020-11-20 17:00:00,10967.0,11125.0,0.0,1455.0,54.9
2020-11-20 18:00:00,11607.0,10614.25,0.0,1695.0,48.92
2020-11-20 19:00:00,11774.0,10088.75,0.0,1935.0,40.0
2020-11-20 20:00:00,11497.0,9986.75,0.0,2155.0,32.2
2020-11-20 21:00:00,11516.0,9899.5,0.0,2315.0,34.17
2020-11-20 22:00:00,11096.0,9397.25,0.0,2405.0,31.39
2020-11-20 23:00:00,10953.0,8869.75,0.0,2350.0,34.33
2020-11-21 00:00:00,10421.0,8483.75,0.0,2424.0,31.94
2020-11-21 01:00:00,9896.0,8261.5,0.0,2454.0,30.11
2020-11-21 02:00:00,9900.0,8219.5,0.0,2464.0,28.75
2020-11-21 03:00:00,10001.0,8397.5,0.0,2472.0,25.4
2020-11-21 04:00:00,10191.0,8660.0,0.0,2485.0,26.34
2020-11-21 05:00:00,10609.0,9013.75,0.0,2507.0,24.44
2020-11-21 06:00:00,10588.0,9372.75,0.0,2525.0,28.7
2020-11-21 07:00:00,10713.0,9738.75,28.0,2533.0,33.51
2020-11-21 08:00:00,10574.0,9825.0,159.0,2508.0,39.88
2020-11-21 09:00:00,10686.0,9840.0,303.0,2419.0,43.25
2020-11-21 10:00:00,10653.0,9744.0,405.0,2335.0,45.3
2020-11-21 11:00:00,10750.0,9580.25,441.0,2315.0,43.03
2020-11-21 12:00:00,11096.0,9329.75,414.0,2288.0,33.5
2020-11-21 13:00:00,10477.0,9357.5,312.0,2250.0,31.48
2020-11-21 14:00:00,10367.0,9612.0,156.0,2292.0,35.1
2020-11-21 15:00:00,10100.0,10261.75,21.0,2403.0,42.05
2020-11-21 16:00:00,10095.0,10770.25,0.0,2452.0,49.28
2020-11-21 17:00:00,10361.0,10436.0,0.0,2433.0,53.41
2020-11-21 18:00:00,10853.0,9851.25,0.0,2373.0,56.09
2020-11-21 19:00:00,11106.0,9395.5,0.0,2324.0,49.89
2020-11-21 20:00:00,10813.0,9219.25,0.0,2308.0,35.4
2020-11-21 21:00:00,10422.0,9110.25,0.0,2307.0,42.14
2020-11-21 22:00:00,10115.0,8845.0,0.0,2294.0,37.27
2020-11-21 23:00:00,10137.0,8348.25,0.0,2139.0,28.77
2020-11-22 00:00:00,10074.0,7941.0,0.0,2127.0,26.14
2020-11-22 01:00:00,9695.0,7621.5,0.0,2105.0,31.48
2020-11-22 02:00:00,9889.0,7552.75,0.0,2066.0,28.21
2020-11-22 03:00:00,9695.0,7705.5,0.0,1985.0,27.39
2020-11-22 04:00:00,9806.0,7909.75,0.0,1876.0,29.26
2020-11-22 05:00:00,9534.0,8203.75,0.0,1779.0,18.59
2020-11-22 06:00:00,9485.0,8457.0,0.0,1632.0,22.96
2020-11-22 07:00:00,8688.0,8845.0,8.0,1372.0,30.93
2020-11-22 08:00:00,8350.0,9049.75,45.0,1070.0,44.6
2020-11-22 09:00:00,8700.0,9333.0,89.0,827.0,48.21
2020-11-22 10:00:00,9442.0,9645.25,117.0,676.0,49.5
2020-11-22 11:00:00,9593.0,9546.5,120.0,561.0,51.73
2020-11-22 12:00:00,9657.0,9295.75,103.0,442.0,44.69
2020-11-22 13:00:00,9821.0,9206.75,72.0,341.0,34.26
2020-11-22 14:00:00,9476.0,9387.25,34.0,263.0,38.73
2020-11-22 15:00:00,9102.0,10025.5,6.0,234.0,43.26
2020-11-22 16:00:00,8850.0,10503.25,0.0,248.0,51.14
2020-11-22 17:00:00,8836.0,10383.25,0.0,259.0,53.6
2020-11-22 18:00:00,9167.0,9701.0,0.0,262.0,48.79
2020-11-22 19:00:00,9614.0,9090.75,0.0,285.0,44.05
2020-11-22 20:00:00,9732.0,9049.75,0.0,335.0,39.95
2020-11-22 21:00:00,9297.0,9079.25,0.0,352.0,39.89
2020-11-22 22:00:00,9141.0,8921.75,0.0,311.0,35.61
2020-11-22 23:00:00,9220.0,8272.5,0.0,550.0,32.3
2020-11-23 00:00:00,9172.0,7888.25,0.0,504.0,32.3
2020-11-23 01:00:00,8631.0,7887.75,0.0,424.0,33.22
2020-11-23 02:00:00,8856.0,7989.5,0.0,359.0,33.14
2020-11-23 03:00:00,8955.0,8461.5,0.0,306.0,33.02
2020-11-23 04:00:00,8996.0,9540.0,0.0,249.0,36.21
2020-11-23 05:00:00,9156.0,10790.5,0.0,206.0,46.41
2020-11-23 06:00:00,9131.0,11229.25,0.0,159.0,56.32
2020-11-23 07:00:00,9351.0,11417.75,46.0,91.0,62.01
2020-11-23 08:00:00,10599.0,11427.25,315.0,50.0,58.97
2020-11-23 09:00:00,10610.0,11444.25,612.0,47.0,52.73
2020-11-23 10:00:00,10793.0,11304.25,827.0,60.0,48.19
2020-11-23 11:00:00,10733.0,11283.5,936.0,84.0,46.12
2020-11-23 12:00:00,10570.0,11261.5,918.0,100.0,45.84
2020-11-23 13:00:00,10852.0,11240.5,714.0,112.0,49.74
2020-11-23 14:00:00,10862.0,11353.25,360.0,132.0,49.7
2020-11-23 15:00:00,10384.0,11804.5,48.0,169.0,51.26
2020-11-23 16:00:00,10243.0,11976.75,0.0,234.0,58.26
2020-11-23 17:00:00,10239.0,11444.75,0.0,318.0,60.49
2020-11-23 18:00:00,11033.0,10807.25,0.0,455.0,55.0
2020-11-23 19:00:00,11408.0,10284.5,0.0,655.0,43.16
2020-11-23 20:00:00,11153.0,10036.0,0.0,857.0,32.3
2020-11-23 21:00:00,10822.0,9908.0,0.0,976.0,39.0
2020-11-23 22:00:00,10696.0,9609.25,0.0,1022.0,42.15
2020-11-23 23:00:00,10089.0,9161.0,0.0,962.0,35.1
2020-11-24 00:00:00,9940.0,8827.25,0.0,1049.0,31.8
2020-11-24 01:00:00,9464.0,8689.5,0.0,1097.0,31.29
2020-11-24 02:00:00,9760.0,8688.25,0.0,1136.0,30.78
2020-11-24 03:00:00,9665.0,9076.5,0.0,1166.0,30.78
2020-11-24 04:00:00,9621.0,10040.5,0.0,1163.0,31.72
2020-11-24 05:00:00,9526.0,11109.25,0.0,1141.0,33.42
2020-11-24 06:00:00,9209.0,11516.5,0.0,1154.0,47.72
2020-11-24 07:00:00,9943.0,11598.0,38.0,1212.0,52.0
2020-11-24 08:00:00,10772.0,11597.0,261.0,1242.0,48.43
2020-11-24 09:00:00,11000.0,11626.75,525.0,1254.0,36.24
2020-11-24 10:00:00,10898.0,11560.25,745.0,1328.0,38.98
2020-11-24 11:00:00,11197.0,11500.25,846.0,1405.0,33.58
2020-11-24 12:00:00,11571.0,11458.25,835.0,1428.0,38.37
2020-11-24 13:00:00,11392.0,11431.0,635.0,1377.0,45.25
2020-11-24 14:00:00,11520.0,11535.75,313.0,1310.0,46.98
2020-11-24 15:00:00,11318.0,11979.75,39.0,1351.0,48.87
2020-11-24 16:00:00,11393.0,12197.5,0.0,1409.0,55.92
2020-11-24 17:00:00,11699.0,11717.0,0.0,1496.0,51.53
2020-11-24 18:00:00,12061.0,11186.0,0.0,1625.0,39.79
2020-11-24 19:00:00,12833.0,10581.75,0.0,1747.0,34.9
2020-11-24 20:00:00,11976.0,10412.75,0.0,1859.0,32.1
2020-11-24 21:00:00,11434.0,10332.0,0.0,1920.0,32.4
2020-11-24 22:00:00,10488.0,9669.0,0.0,1916.0,32.4
2020-11-24 23:00:00,10441.0,9137.75,0.0,1768.0,34.2
2020-11-25 00:00:00,10269.0,8792.5,0.0,1716.0,31.3
2020-11-25 01:00:00,9954.0,8655.0,0.0,1681.0,32.8
2020-11-25 02:00:00,10342.0,8644.5,0.0,1670.0,33.25
2020-11-25 03:00:00,10627.0,9020.0,0.0,1671.0,34.12
2020-11-25 04:00:00,10581.0,9988.75,0.0,1673.0,35.45
2020-11-25 05:00:00,10638.0,11075.5,0.0,1657.0,43.11
2020-11-25 06:00:00,10607.0,11457.0,0.0,1640.0,53.05
2020-11-25 07:00:00,11511.0,11475.0,48.0,1605.0,53.5
2020-11-25 08:00:00,11663.0,11404.5,342.0,1470.0,52.72
2020-11-25 09:00:00,11865.0,11351.5,657.0,1272.0,51.33
2020-11-25 10:00:00,12007.0,11236.0,860.0,1130.0,51.01
2020-11-25 11:00:00,12148.0,11156.75,903.0,1024.0,50.15
2020-11-25 12:00:00,12123.0,11072.75,820.0,914.0,50.48
2020-11-25 13:00:00,11919.0,11064.5,589.0,824.0,52.01
2020-11-25 14:00:00,11716.0,11238.25,288.0,801.0,52.91
2020-11-25 15:00:00,11368.0,11771.0,36.0,902.0,54.57
2020-11-25 16:00:00,11175.0,12019.5,0.0,1013.0,61.54
2020-11-25 17:00:00,11512.0,11576.25,0.0,1056.0,59.02
2020-11-25 18:00:00,11935.0,11044.75,0.0,1060.0,56.3
2020-11-25 19:00:00,12111.0,10421.25,0.0,1049.0,50.49
2020-11-25 20:00:00,11502.0,10209.5,0.0,1000.0,45.59
2020-11-25 21:00:00,11150.0,10051.75,0.0,890.0,43.13
2020-11-25 22:00:00,10715.0,9556.0,0.0,775.0,39.1
2020-11-25 23:00:00,10344.0,9076.75,0.0,695.0,36.0
2020-11-26 00:00:00,10336.0,8767.75,0.0,560.0,38.13
2020-11-26 01:00:00,10205.0,8694.75,0.0,430.0,36.71
2020-11-26 02:00:00,10446.0,8698.75,0.0,324.0,36.53
2020-11-26 03:00:00,10083.0,9066.0,0.0,278.0,36.7
2020-11-26 04:00:00,10034.0,10025.25,0.0,295.0,37.98
2020-11-26 05:00:00,9903.0,11115.25,0.0,289.0,45.94
2020-11-26 06:00:00,9698.0,11522.0,0.0,249.0,59.93
2020-11-26 07:00:00,10024.0,11576.75,20.0,215.0,65.69
2020-11-26 08:00:00,10465.0,11552.5,161.0,185.0,65.44
2020-11-26 09:00:00,10678.0,11545.75,394.0,149.0,60.47
2020-11-26 10:00:00,10752.0,11421.25,543.0,104.0,59.11
2020-11-26 11:00:00,10738.0,11341.5,572.0,77.0,55.79
2020-11-26 12:00:00,10684.0,11231.25,535.0,57.0,57.0
2020-11-26 13:00:00,10847.0,11231.75,398.0,34.0,61.4
2020-11-26 14:00:00,10764.0,11395.75,204.0,35.0,65.67
2020-11-26 15:00:00,10439.0,11931.5,31.0,77.0,72.35
2020-11-26 16:00:00,10461.0,12171.25,0.0,119.0,105.18
2020-11-26 17:00:00,11173.0,11691.75,0.0,141.0,79.81
2020-11-26 18:00:00,11159.0,11179.5,0.0,152.0,69.99
2020-11-26 19:00:00,11237.0,10631.5,0.0,159.0,59.64
2020-11-26 20:00:00,11019.0,10409.25,0.0,172.0,52.23
2020-11-26 21:00:00,10447.0,10293.75,0.0,175.0,49.73
2020-11-26 22:00:00,10106.0,9754.5,0.0,170.0,45.17
2020-11-26 23:00:00,9791.0,9258.5,0.0,12.0,45.97
2020-11-27 00:00:00,9855.0,8923.0,0.0,12.0,44.95
2020-11-27 01:00:00,10440.0,8791.25,0.0,13.0,42.9
2020-11-27 02:00:00,10366.0,8786.5,0.0,14.0,40.37
2020-11-27 03:00:00,10179.0,9157.5,0.0,15.0,41.41
2020-11-27 04:00:00,10149.0,10098.75,0.0,15.0,45.45
2020-11-27 05:00:00,10267.0,11160.0,0.0,17.0,53.32
2020-11-27 06:00:00,10643.0,11563.75,0.0,26.0,72.56
2020-11-27 07:00:00,10200.0,11625.5,21.0,30.0,85.51
2020-11-27 08:00:00,10600.0,11566.25,209.0,27.0,78.47
2020-11-27 09:00:00,11037.0,11524.0,447.0,33.0,76.1
2020-11-27 10:00:00,11074.0,11344.75,602.0,43.0,73.28
2020-11-27 11:00:00,10697.0,11178.75,655.0,60.0,70.48
2020-11-27 12:00:00,10707.0,11087.25,634.0,74.0,67.01
2020-11-27 13:00:00,10966.0,11053.5,481.0,91.0,66.3
2020-11-27 14:00:00,10820.0,11099.75,241.0,131.0,70.8
2020-11-27 15:00:00,10586.0,11595.25,34.0,202.0,74.89
2020-11-27 16:00:00,10482.0,11800.5,0.0,310.0,101.2
2020-11-27 17:00:00,11155.0,11302.0,0.0,428.0,79.66
2020-11-27 18:00:00,11247.0,10756.25,0.0,501.0,73.01
2020-11-27 19:00:00,11270.0,10207.75,0.0,529.0,59.02
2020-11-27 20:00:00,10737.0,10096.25,0.0,553.0,52.91
2020-11-27 21:00:00,10520.0,10098.0,0.0,560.0,51.74
2020-11-27 22:00:00,10421.0,9531.5,0.0,556.0,45.54
2020-11-27 23:00:00,10440.0,8880.0,0.0,448.0,48.93
2020-11-28 00:00:00,10325.0,8454.25,0.0,424.0,45.91
2020-11-28 01:00:00,9840.0,8236.75,0.0,412.0,45.01
2020-11-28 02:00:00,9679.0,8243.0,0.0,394.0,42.0
2020-11-28 03:00:00,9716.0,8456.75,0.0,391.0,41.12
2020-11-28 04:00:00,9537.0,8746.5,0.0,414.0,42.48
2020-11-28 05:00:00,9589.0,9065.75,0.0,439.0,41.97
2020-11-28 06:00:00,9488.0,9381.5,0.0,463.0,45.04
2020-11-28 07:00:00,9642.0,9745.0,48.0,489.0,45.69
2020-11-28 08:00:00,9982.0,9852.0,411.0,439.0,49.26
2020-11-28 09:00:00,10024.0,9836.75,917.0,324.0,50.34
2020-11-28 10:00:00,10233.0,9662.25,1207.0,247.0,49.01
2020-11-28 11:00:00,10863.0,9526.25,1293.0,221.0,49.08
2020-11-28 12:00:00,11033.0,9384.5,1192.0,219.0,48.34
2020-11-28 13:00:00,11096.0,9464.0,867.0,248.0,47.86
2020-11-28 14:00:00,10931.0,9738.5,426.0,354.0,47.86
2020-11-28 15:00:00,10491.0,10412.5,59.0,567.0,50.23
2020-11-28 16:00:00,10284.0,10824.25,0.0,825.0,54.17
2020-11-28 17:00:00,10252.0,10490.75,0.0,1037.0,56.14
2020-11-28 18:00:00,10756.0,9889.75,0.0,1121.0,53.83
2020-11-28 19:00:00,11271.0,9477.0,0.0,1097.0,43.23
2020-11-28 20:00:00,10984.0,9311.5,0.0,1077.0,36.18
2020-11-28 21:00:00,10977.0,9290.5,0.0,1053.0,36.7
2020-11-28 22:00:00,10713.0,9068.0,0.0,997.0,40.36
2020-11-28 23:00:00,10553.0,8544.0,0.0,790.0,39.85
2020-11-29 00:00:00,9985.0,8129.0,0.0,740.0,39.96
2020-11-29 01:00:00,9711.0,7859.25,0.0,712.0,37.03
2020-11-29 02:00:00,9407.0,7841.5,0.0,706.0,35.97
2020-11-29 03:00:00,9826.0,7995.0,0.0,730.0,36.0
2020-11-29 04:00:00,9777.0,8249.75,0.0,754.0,38.04
2020-11-29 05:00:00,9554.0,8541.5,0.0,746.0,38.37
2020-11-29 06:00:00,9402.0,8796.0,0.0,681.0,40.6
2020-11-29 07:00:00,9175.0,9270.25,34.0,606.0,43.01
2020-11-29 08:00:00,9103.0,9655.25,305.0,572.0,45.23
2020-11-29 09:00:00,9117.0,9918.0,625.0,432.0,45.12
2020-11-29 10:00:00,9943.0,10155.5,842.0,263.0,46.31
2020-11-29 11:00:00,10441.0,9987.5,916.0,179.0,46.27
2020-11-29 12:00:00,10421.0,9702.5,868.0,149.0,44.71
2020-11-29 13:00:00,10856.0,9604.5,644.0,139.0,43.77
2020-11-29 14:00:00,10545.0,9712.0,309.0,145.0,44.96
2020-11-29 15:00:00,10432.0,10291.25,41.0,169.0,49.1
2020-11-29 16:00:00,10328.0,10772.0,0.0,193.0,55.16
2020-11-29 17:00:00,10200.0,10617.5,0.0,199.0,58.26
2020-11-29 18:00:00,10195.0,10182.75,0.0,178.0,58.97
2020-11-29 19:00:00,10134.0,9660.5,0.0,146.0,55.98
2020-11-29 20:00:00,9994.0,9539.25,0.0,120.0,52.26
2020-11-29 21:00:00,10024.0,9556.5,0.0,90.0,49.91
2020-11-29 22:00:00,9786.0,9182.5,0.0,60.0,45.17
2020-11-29 23:00:00,9670.0,8871.25,0.0,37.0,46.6
2020-11-30 00:00:00,9578.0,8545.25,0.0,32.0,43.04
2020-11-30 01:00:00,9750.0,8457.75,0.0,37.0,42.07
2020-11-30 02:00:00,9738.0,8516.75,0.0,52.0,38.82
2020-11-30 03:00:00,9833.0,8925.25,0.0,85.0,39.09
2020-11-30 04:00:00,10096.0,9944.0,0.0,150.0,43.21
2020-11-30 05:00:00,10017.0,11165.75,0.0,240.0,57.25
2020-11-30 06:00:00,9986.0,11692.25,0.0,367.0,70.42
2020-11-30 07:00:00,10268.0,11835.0,19.0,529.0,77.18
2020-11-30 08:00:00,11339.0,11775.75,171.0,665.0,67.07
2020-11-30 09:00:00,11588.0,11783.25,349.0,688.0,62.0
2020-11-30 10:00:00,11487.0,11684.25,452.0,670.0,58.66
2020-11-30 11:00:00,11516.0,11593.75,420.0,720.0,56.01
2020-11-30 12:00:00,11195.0,11455.75,339.0,867.0,55.06
2020-11-30 13:00:00,11342.0,11489.25,227.0,1033.0,55.06
2020-11-30 14:00:00,11607.0,11710.25,106.0,1230.0,55.14
2020-11-30 15:00:00,12044.0,12265.25,14.0,1627.0,55.61
2020-11-30 16:00:00,11953.0,12430.0,0.0,2057.0,62.89
2020-11-30 17:00:00,12009.0,11967.75,0.0,2305.0,59.8
2020-11-30 18:00:00,12389.0,11303.75,0.0,2464.0,49.11
2020-11-30 19:00:00,12371.0,10704.25,0.0,2586.0,32.66
2020-11-30 20:00:00,12215.0,10457.75,0.0,2684.0,34.2
2020-11-30 21:00:00,11310.0,10317.5,0.0,2739.0,33.47
2020-11-30 22:00:00,10769.0,10086.75,0.0,2734.0,32.4
2020-11-30 23:00:00,10486.0,9666.25,0.0,2793.0,37.73
2020-12-01 00:00:00,10296.0,9302.25,0.0,2786.0,37.02
2020-12-01 01:00:00,10733.0,9114.5,0.0,2793.0,36.21
2020-12-01 02:00:00,11086.0,9063.5,0.0,2829.0,35.66
2020-12-01 03:00:00,11126.0,9427.25,0.0,2896.0,35.63
2020-12-01 04:00:00,11171.0,10371.0,0.0,2977.0,38.14
2020-12-01 05:00:00,11160.0,11455.0,0.0,3027.0,42.14
2020-12-01 06:00:00,11357.0,11905.5,0.0,3054.0,53.78
2020-12-01 07:00:00,11432.0,11946.75,7.0,3087.0,52.12
2020-12-01 08:00:00,12373.0,11854.25,78.0,3143.0,60.03
2020-12-01 09:00:00,12540.0,11855.0,172.0,3175.0,64.07
2020-12-01 10:00:00,12919.0,11768.75,227.0,3182.0,63.75
2020-12-01 11:00:00,13037.0,11682.25,252.0,3193.0,60.96
2020-12-01 12:00:00,13115.0,11618.5,260.0,3178.0,63.07
2020-12-01 13:00:00,13437.0,11656.75,214.0,3122.0,61.47
2020-12-01 14:00:00,13496.0,11814.5,106.0,3068.0,60.88
2020-12-01 15:00:00,13451.0,12306.0,14.0,3020.0,62.06
2020-12-01 16:00:00,13767.0,12432.25,0.0,2941.0,77.98
2020-12-01 17:00:00,13759.0,11979.5,0.0,2832.0,75.25
2020-12-01 18:00:00,13646.0,11457.75,0.0,2696.0,66.32
2020-12-01 19:00:00,13563.0,10846.0,0.0,2511.0,57.66
2020-12-01 20:00:00,13632.0,10645.0,0.0,2281.0,53.14
2020-12-01 21:00:00,12651.0,10596.5,0.0,2040.0,50.13
2020-12-01 22:00:00,12044.0,9810.0,0.0,1811.0,47.13
2020-12-01 23:00:00,11986.0,9273.5,0.0,1636.0,47.5
2020-12-02 00:00:00,11700.0,8957.5,0.0,1259.0,46.27
2020-12-02 01:00:00,11296.0,8795.25,0.0,902.0,44.71
2020-12-02 02:00:00,11042.0,8761.75,0.0,613.0,43.42
2020-12-02 03:00:00,10864.0,9125.0,0.0,429.0,44.56
2020-12-02 04:00:00,10425.0,10092.0,0.0,302.0,47.49
2020-12-02 05:00:00,10238.0,11199.5,0.0,195.0,58.58
2020-12-02 06:00:00,9677.0,11660.75,0.0,103.0,83.67
2020-12-02 07:00:00,9615.0,11701.0,9.0,47.0,105.46
2020-12-02 08:00:00,9842.0,11626.25,92.0,22.0,105.42
2020-12-02 09:00:00,10107.0,11597.25,202.0,12.0,100.06
2020-12-02 10:00:00,10541.0,11454.25,271.0,11.0,95.19
2020-12-02 11:00:00,10579.0,11373.25,289.0,19.0,84.95
2020-12-02 12:00:00,10478.0,11287.75,264.0,31.0,82.9
2020-12-02 13:00:00,10691.0,11295.0,195.0,44.0,90.0
2020-12-02 14:00:00,10692.0,11498.25,91.0,50.0,88.09
2020-12-02 15:00:00,10538.0,12038.75,9.0,58.0,105.4
2020-12-02 16:00:00,10508.0,12206.75,0.0,83.0,110.56
2020-12-02 17:00:00,10738.0,11816.75,0.0,118.0,99.03
2020-12-02 18:00:00,11073.0,11305.25,0.0,175.0,77.79
2020-12-02 19:00:00,10341.0,10684.25,0.0,274.0,64.0
2020-12-02 20:00:00,10430.0,10456.5,0.0,386.0,55.55
